Channel,CH1
Frequency            :,  ?
Period               :,  ?
PK-PK                :,101.6mV
Probe attenuation    :,10X
Voltage per ADC value:,0.244141mV
Time interval        :,400.00000us

index,CH1_Voltage(mV)
3574,238.281250
3575,230.468750
3576,230.468750
3577,230.468750
3578,230.468750
3579,230.468750
3580,234.375000
3581,238.281250
3582,234.375000
3583,242.187500
3584,242.187500
3585,238.281250
3586,238.281250
3587,234.375000
3588,246.093750
3589,242.187500
3590,238.281250
3591,242.187500
3592,230.468750
3593,222.656250
3594,242.187500
3595,242.187500
3596,234.375000
3597,230.468750
3598,238.281250
3599,238.281250
3600,238.281250
3601,238.281250
3602,242.187500
3603,242.187500
3604,238.281250
3605,238.281250
3606,238.281250
3607,242.187500
3608,238.281250
3609,234.375000
3610,238.281250
3611,238.281250
3612,234.375000
3613,230.468750
3614,238.281250
3615,238.281250
3616,242.187500
3617,230.468750
3618,230.468750
3619,238.281250
3620,230.468750
3621,230.468750
3622,238.281250
3623,238.281250
3624,230.468750
3625,238.281250
3626,234.375000
3627,238.281250
3628,238.281250
3629,238.281250
3630,242.187500
3631,238.281250
3632,238.281250
3633,234.375000
3634,230.468750
3635,234.375000
3636,234.375000
3637,242.187500
3638,234.375000
3639,230.468750
3640,238.281250
3641,234.375000
3642,234.375000
3643,230.468750
3644,230.468750
3645,238.281250
3646,238.281250
3647,222.656250
3648,238.281250
3649,238.281250
3650,238.281250
3651,238.281250
3652,238.281250
3653,230.468750
3654,234.375000
3655,238.281250
3656,234.375000
3657,234.375000
3658,234.375000
3659,238.281250
3660,234.375000
3661,230.468750
3662,234.375000
3663,230.468750
3664,238.281250
3665,238.281250
3666,238.281250
3667,242.187500
3668,230.468750
3669,234.375000
3670,234.375000
3671,230.468750
3672,230.468750
3673,234.375000
3674,261.718750
3675,234.375000
3676,238.281250
3677,234.375000
3678,238.281250
3679,238.281250
3680,238.281250
3681,234.375000
3682,238.281250
3683,238.281250
3684,234.375000
3685,230.468750
3686,230.468750
3687,234.375000
3688,234.375000
3689,230.468750
3690,234.375000
3691,238.281250
3692,230.468750
3693,234.375000
3694,242.187500
3695,234.375000
3696,242.187500
3697,230.468750
3698,234.375000
3699,234.375000
3700,238.281250
3701,238.281250
3702,242.187500
3703,238.281250
3704,238.281250
3705,246.093750
3706,230.468750
3707,226.562500
3708,230.468750
3709,230.468750
3710,234.375000
3711,230.468750
3712,230.468750
3713,230.468750
3714,230.468750
3715,226.562500
3716,230.468750
3717,234.375000
3718,230.468750
3719,230.468750
3720,234.375000
3721,234.375000
3722,234.375000
3723,234.375000
3724,230.468750
3725,230.468750
3726,230.468750
3727,222.656250
3728,222.656250
3729,230.468750
3730,230.468750
3731,230.468750
3732,218.750000
3733,230.468750
3734,230.468750
3735,230.468750
3736,230.468750
3737,230.468750
3738,222.656250
3739,230.468750
3740,230.468750
3741,230.468750
3742,230.468750
3743,230.468750
3744,230.468750
3745,230.468750
3746,230.468750
3747,230.468750
3748,230.468750
3749,222.656250
3750,230.468750
3751,230.468750
3752,230.468750
3753,230.468750
3754,230.468750
3755,230.468750
3756,234.375000
3757,230.468750
3758,234.375000
3759,246.093750
3760,234.375000
3761,230.468750
3762,234.375000
3763,230.468750
3764,230.468750
3765,230.468750
3766,222.656250
3767,222.656250
3768,230.468750
3769,230.468750
3770,230.468750
3771,234.375000
3772,238.281250
3773,230.468750
3774,230.468750
3775,230.468750
3776,238.281250
3777,242.187500
3778,242.187500
3779,242.187500
3780,246.093750
3781,242.187500
3782,242.187500
3783,242.187500
3784,238.281250
3785,242.187500
3786,250.000000
3787,242.187500
3788,246.093750
3789,234.375000
3790,234.375000
3791,234.375000
3792,234.375000
3793,230.468750
3794,238.281250
3795,242.187500
3796,246.093750
3797,246.093750
3798,246.093750
3799,242.187500
3800,234.375000
3801,242.187500
3802,246.093750
3803,246.093750
3804,246.093750
3805,246.093750
3806,246.093750
3807,246.093750
3808,238.281250
3809,238.281250
3810,242.187500
3811,246.093750
3812,246.093750
3813,242.187500
3814,250.000000
3815,246.093750
3816,250.000000
3817,253.906250
3818,250.000000
3819,246.093750
3820,253.906250
3821,253.906250
3822,250.000000
3823,253.906250
3824,250.000000
3825,250.000000
3826,246.093750
3827,246.093750
3828,250.000000
3829,246.093750
3830,246.093750
3831,250.000000
3832,250.000000
3833,253.906250
3834,250.000000
3835,246.093750
3836,250.000000
3837,246.093750
3838,246.093750
3839,250.000000
3840,246.093750
3841,253.906250
3842,253.906250
3843,253.906250
3844,250.000000
3845,253.906250
3846,253.906250
3847,250.000000
3848,250.000000
3849,246.093750
3850,250.000000
3851,250.000000
3852,250.000000
3853,246.093750
3854,253.906250
3855,250.000000
3856,250.000000
3857,246.093750
3858,250.000000
3859,250.000000
3860,250.000000
3861,246.093750
3862,250.000000
3863,246.093750
3864,246.093750
3865,246.093750
3866,246.093750
3867,238.281250
3868,246.093750
3869,246.093750
3870,246.093750
3871,246.093750
3872,246.093750
3873,246.093750
3874,246.093750
3875,246.093750
3876,242.187500
3877,242.187500
3878,246.093750
3879,246.093750
3880,246.093750
3881,246.093750
3882,246.093750
3883,242.187500
3884,238.281250
3885,242.187500
3886,242.187500
3887,246.093750
3888,246.093750
3889,246.093750
3890,246.093750
3891,246.093750
3892,250.000000
3893,246.093750
3894,250.000000
3895,230.468750
3896,234.375000
3897,238.281250
3898,242.187500
3899,238.281250
3900,242.187500
3901,242.187500
3902,250.000000
3903,242.187500
3904,246.093750
3905,242.187500
3906,242.187500
3907,246.093750
3908,246.093750
3909,246.093750
3910,246.093750
3911,246.093750
3912,242.187500
3913,238.281250
3914,238.281250
3915,242.187500
3916,238.281250
3917,242.187500
3918,238.281250
3919,242.187500
3920,238.281250
3921,234.375000
3922,238.281250
3923,242.187500
3924,242.187500
3925,242.187500
3926,242.187500
3927,242.187500
3928,242.187500
3929,246.093750
3930,242.187500
3931,238.281250
3932,230.468750
3933,238.281250
3934,234.375000
3935,234.375000
3936,230.468750
3937,230.468750
3938,234.375000
3939,242.187500
3940,238.281250
3941,242.187500
3942,242.187500
3943,246.093750
3944,234.375000
3945,238.281250
3946,238.281250
3947,234.375000
3948,230.468750
3949,230.468750
3950,230.468750
3951,230.468750
3952,234.375000
3953,238.281250
3954,234.375000
3955,234.375000
3956,230.468750
3957,234.375000
3958,230.468750
3959,222.656250
3960,230.468750
3961,230.468750
3962,230.468750
3963,230.468750
3964,234.375000
3965,230.468750
3966,230.468750
3967,230.468750
3968,230.468750
3969,230.468750
3970,230.468750
3971,234.375000
3972,238.281250
3973,238.281250
3974,234.375000
3975,238.281250
3976,230.468750
3977,234.375000
3978,238.281250
3979,222.656250
3980,234.375000
3981,234.375000
3982,230.468750
3983,222.656250
3984,230.468750
3985,230.468750
3986,234.375000
3987,234.375000
3988,234.375000
3989,238.281250
3990,230.468750
3991,234.375000
3992,234.375000
3993,242.187500
3994,230.468750
3995,226.562500
3996,230.468750
3997,230.468750
3998,234.375000
3999,242.187500
4000,234.375000
4001,234.375000
4002,238.281250
4003,242.187500
4004,238.281250
4005,242.187500
4006,242.187500
4007,238.281250
4008,242.187500
4009,242.187500
4010,246.093750
4011,242.187500
4012,246.093750
4013,242.187500
4014,238.281250
4015,246.093750
4016,242.187500
4017,246.093750
4018,242.187500
4019,238.281250
4020,242.187500
4021,242.187500
4022,242.187500
4023,242.187500
4024,238.281250
4025,242.187500
4026,242.187500
4027,242.187500
4028,242.187500
4029,242.187500
4030,238.281250
4031,238.281250
4032,242.187500
4033,242.187500
4034,246.093750
4035,242.187500
4036,242.187500
4037,234.375000
4038,246.093750
4039,242.187500
4040,246.093750
4041,246.093750
4042,246.093750
4043,246.093750
4044,242.187500
4045,246.093750
4046,242.187500
4047,242.187500
4048,230.468750
4049,234.375000
4050,242.187500
4051,234.375000
4052,242.187500
4053,238.281250
4054,234.375000
4055,242.187500
4056,238.281250
4057,242.187500
4058,242.187500
4059,242.187500
4060,242.187500
4061,246.093750
4062,242.187500
4063,238.281250
4064,230.468750
4065,242.187500
4066,234.375000
4067,230.468750
4068,234.375000
4069,242.187500
4070,234.375000
4071,242.187500
4072,234.375000
4073,234.375000
4074,238.281250
4075,238.281250
4076,234.375000
4077,230.468750
4078,238.281250
4079,230.468750
4080,238.281250
4081,238.281250
4082,234.375000
4083,238.281250
4084,238.281250
4085,234.375000
4086,234.375000
4087,242.187500
4088,238.281250
4089,242.187500
4090,242.187500
4091,242.187500
4092,242.187500
4093,246.093750
4094,242.187500
4095,242.187500
4096,242.187500
4097,234.375000
4098,242.187500
4099,246.093750
4100,242.187500
4101,234.375000
4102,242.187500
4103,234.375000
4104,234.375000
4105,238.281250
4106,242.187500
4107,242.187500
4108,238.281250
4109,238.281250
4110,238.281250
4111,238.281250
4112,238.281250
4113,234.375000
4114,242.187500
4115,234.375000
4116,234.375000
4117,238.281250
4118,242.187500
4119,234.375000
4120,238.281250
4121,238.281250
4122,238.281250
4123,242.187500
4124,234.375000
4125,234.375000
4126,230.468750
4127,238.281250
4128,246.093750
4129,242.187500
4130,242.187500
4131,242.187500
4132,238.281250
4133,238.281250
4134,242.187500
4135,246.093750
4136,242.187500
4137,238.281250
4138,234.375000
4139,234.375000
4140,238.281250
4141,234.375000
4142,238.281250
4143,246.093750
4144,238.281250
4145,238.281250
4146,234.375000
4147,242.187500
4148,238.281250
4149,238.281250
4150,242.187500
4151,242.187500
4152,238.281250
4153,246.093750
4154,242.187500
4155,242.187500
4156,242.187500
4157,246.093750
4158,238.281250
4159,238.281250
4160,238.281250
4161,238.281250
4162,242.187500
4163,238.281250
4164,238.281250
4165,234.375000
4166,230.468750
4167,234.375000
4168,234.375000
4169,234.375000
4170,238.281250
4171,230.468750
4172,230.468750
4173,230.468750
4174,230.468750
4175,234.375000
4176,230.468750
4177,234.375000
4178,238.281250
4179,238.281250
4180,242.187500
4181,234.375000
4182,230.468750
4183,230.468750
4184,214.843750
4185,242.187500
4186,242.187500
4187,238.281250
4188,242.187500
4189,234.375000
4190,242.187500
4191,238.281250
4192,242.187500
4193,242.187500
4194,242.187500
4195,234.375000
4196,242.187500
4197,234.375000
4198,238.281250
4199,238.281250
4200,234.375000
4201,234.375000
4202,234.375000
4203,238.281250
4204,238.281250
4205,238.281250
4206,238.281250
4207,230.468750
4208,234.375000
4209,230.468750
4210,234.375000
4211,230.468750
4212,230.468750
4213,230.468750
4214,238.281250
4215,230.468750
4216,230.468750
4217,242.187500
4218,238.281250
4219,238.281250
4220,242.187500
4221,238.281250
4222,230.468750
4223,226.562500
4224,230.468750
4225,230.468750
4226,230.468750
4227,230.468750
4228,230.468750
4229,234.375000
4230,234.375000
4231,234.375000
4232,238.281250
4233,238.281250
4234,238.281250
4235,238.281250
4236,234.375000
4237,238.281250
4238,242.187500
4239,238.281250
4240,238.281250
4241,238.281250
4242,238.281250
4243,242.187500
4244,234.375000
4245,238.281250
4246,246.093750
4247,242.187500
4248,242.187500
4249,242.187500
4250,242.187500
4251,246.093750
4252,242.187500
4253,242.187500
4254,242.187500
4255,242.187500
4256,242.187500
4257,242.187500
4258,238.281250
4259,242.187500
4260,238.281250
4261,242.187500
4262,238.281250
4263,234.375000
4264,238.281250
4265,234.375000
4266,242.187500
4267,242.187500
4268,242.187500
4269,242.187500
4270,242.187500
4271,242.187500
4272,242.187500
4273,242.187500
4274,242.187500
4275,242.187500
4276,238.281250
4277,238.281250
4278,242.187500
4279,234.375000
4280,242.187500
4281,238.281250
4282,242.187500
4283,238.281250
4284,238.281250
4285,242.187500
4286,242.187500
4287,238.281250
4288,238.281250
4289,242.187500
4290,238.281250
4291,242.187500
4292,238.281250
4293,234.375000
4294,230.468750
4295,238.281250
4296,230.468750
4297,242.187500
4298,242.187500
4299,242.187500
4300,242.187500
4301,242.187500
4302,242.187500
4303,242.187500
4304,242.187500
4305,246.093750
4306,242.187500
4307,242.187500
4308,242.187500
4309,242.187500
4310,246.093750
4311,246.093750
4312,242.187500
4313,242.187500
4314,242.187500
4315,246.093750
4316,234.375000
4317,238.281250
4318,238.281250
4319,238.281250
4320,238.281250
4321,242.187500
4322,234.375000
4323,242.187500
4324,242.187500
4325,238.281250
4326,242.187500
4327,250.000000
4328,242.187500
4329,242.187500
4330,238.281250
4331,242.187500
4332,242.187500
4333,238.281250
4334,242.187500
4335,246.093750
4336,238.281250
4337,230.468750
4338,230.468750
4339,230.468750
4340,230.468750
4341,230.468750
4342,234.375000
4343,234.375000
4344,242.187500
4345,234.375000
4346,242.187500
4347,246.093750
4348,246.093750
4349,246.093750
4350,242.187500
4351,246.093750
4352,242.187500
4353,246.093750
4354,246.093750
4355,246.093750
4356,250.000000
4357,246.093750
4358,238.281250
4359,234.375000
4360,242.187500
4361,242.187500
4362,238.281250
4363,230.468750
4364,234.375000
4365,238.281250
4366,234.375000
4367,238.281250
4368,238.281250
4369,242.187500
4370,238.281250
4371,238.281250
4372,234.375000
4373,238.281250
4374,230.468750
4375,234.375000
4376,230.468750
4377,238.281250
4378,230.468750
4379,238.281250
4380,234.375000
4381,222.656250
4382,234.375000
4383,238.281250
4384,238.281250
4385,242.187500
4386,242.187500
4387,230.468750
4388,230.468750
4389,218.750000
4390,234.375000
4391,230.468750
4392,238.281250
4393,242.187500
4394,242.187500
4395,238.281250
4396,242.187500
4397,246.093750
4398,246.093750
4399,250.000000
4400,250.000000
4401,246.093750
4402,246.093750
4403,250.000000
4404,246.093750
4405,242.187500
4406,242.187500
4407,246.093750
4408,203.125000
4409,242.187500
4410,242.187500
4411,234.375000
4412,238.281250
4413,234.375000
4414,238.281250
4415,234.375000
4416,246.093750
4417,242.187500
4418,250.000000
4419,246.093750
4420,234.375000
4421,234.375000
4422,238.281250
4423,234.375000
4424,222.656250
4425,234.375000
4426,234.375000
4427,234.375000
4428,234.375000
4429,230.468750
4430,238.281250
4431,238.281250
4432,234.375000
4433,234.375000
4434,238.281250
4435,250.000000
4436,234.375000
4437,230.468750
4438,230.468750
4439,234.375000
4440,230.468750
4441,234.375000
4442,230.468750
4443,230.468750
4444,226.562500
4445,234.375000
4446,230.468750
4447,222.656250
4448,222.656250
4449,230.468750
4450,230.468750
4451,234.375000
4452,222.656250
4453,230.468750
4454,230.468750
4455,230.468750
4456,230.468750
4457,230.468750
4458,222.656250
4459,226.562500
4460,230.468750
4461,222.656250
4462,203.125000
4463,222.656250
4464,226.562500
4465,218.750000
4466,222.656250
4467,230.468750
4468,222.656250
4469,226.562500
4470,230.468750
4471,230.468750
4472,222.656250
4473,230.468750
4474,230.468750
4475,222.656250
4476,226.562500
4477,230.468750
4478,230.468750
4479,230.468750
4480,230.468750
4481,234.375000
4482,230.468750
4483,230.468750
4484,230.468750
4485,230.468750
4486,230.468750
4487,222.656250
4488,222.656250
4489,218.750000
4490,222.656250
4491,222.656250
4492,222.656250
4493,222.656250
4494,222.656250
4495,222.656250
4496,222.656250
4497,218.750000
4498,222.656250
4499,218.750000
4500,222.656250
4501,222.656250
4502,230.468750
4503,226.562500
4504,226.562500
4505,222.656250
4506,230.468750
4507,230.468750
4508,238.281250
4509,222.656250
4510,234.375000
4511,234.375000
4512,234.375000
4513,234.375000
4514,234.375000
4515,230.468750
4516,234.375000
4517,234.375000
4518,234.375000
4519,234.375000
4520,230.468750
4521,234.375000
4522,230.468750
4523,230.468750
4524,230.468750
4525,242.187500
4526,242.187500
4527,238.281250
4528,222.656250
4529,234.375000
4530,238.281250
4531,222.656250
4532,230.468750
4533,222.656250
4534,230.468750
4535,230.468750
4536,234.375000
4537,230.468750
4538,230.468750
4539,234.375000
4540,230.468750
4541,234.375000
4542,234.375000
4543,234.375000
4544,230.468750
4545,230.468750
4546,234.375000
4547,234.375000
4548,234.375000
4549,234.375000
4550,230.468750
4551,230.468750
4552,230.468750
4553,230.468750
4554,230.468750
4555,238.281250
4556,234.375000
4557,234.375000
4558,234.375000
4559,242.187500
4560,234.375000
4561,238.281250
4562,242.187500
4563,242.187500
4564,246.093750
4565,238.281250
4566,242.187500
4567,242.187500
4568,242.187500
4569,242.187500
4570,238.281250
4571,234.375000
4572,234.375000
4573,242.187500
4574,234.375000
4575,234.375000
4576,242.187500
4577,242.187500
4578,242.187500
4579,238.281250
4580,234.375000
4581,230.468750
4582,238.281250
4583,238.281250
4584,234.375000
4585,238.281250
4586,238.281250
4587,238.281250
4588,242.187500
4589,238.281250
4590,242.187500
4591,234.375000
4592,230.468750
4593,230.468750
4594,230.468750
4595,234.375000
4596,234.375000
4597,230.468750
4598,238.281250
4599,238.281250
4600,242.187500
4601,246.093750
4602,238.281250
4603,242.187500
4604,246.093750
4605,242.187500
4606,246.093750
4607,246.093750
4608,242.187500
4609,246.093750
4610,242.187500
4611,238.281250
4612,234.375000
4613,238.281250
4614,242.187500
4615,238.281250
4616,238.281250
4617,242.187500
4618,242.187500
4619,246.093750
4620,242.187500
4621,238.281250
4622,242.187500
4623,242.187500
4624,246.093750
4625,238.281250
4626,242.187500
4627,246.093750
4628,242.187500
4629,246.093750
4630,242.187500
4631,242.187500
4632,238.281250
4633,238.281250
4634,242.187500
4635,242.187500
4636,246.093750
4637,242.187500
4638,246.093750
4639,246.093750
4640,246.093750
4641,246.093750
4642,246.093750
4643,246.093750
4644,250.000000
4645,242.187500
4646,246.093750
4647,246.093750
4648,242.187500
4649,242.187500
4650,238.281250
4651,246.093750
4652,242.187500
4653,242.187500
4654,242.187500
4655,230.468750
4656,234.375000
4657,242.187500
4658,246.093750
4659,234.375000
4660,242.187500
4661,238.281250
4662,234.375000
4663,238.281250
4664,246.093750
4665,246.093750
4666,246.093750
4667,246.093750
4668,246.093750
4669,246.093750
4670,246.093750
4671,246.093750
4672,250.000000
4673,246.093750
4674,246.093750
4675,246.093750
4676,246.093750
4677,246.093750
4678,250.000000
4679,246.093750
4680,246.093750
4681,246.093750
4682,234.375000
4683,246.093750
4684,246.093750
4685,242.187500
4686,242.187500
4687,242.187500
4688,242.187500
4689,238.281250
4690,242.187500
4691,238.281250
4692,238.281250
4693,242.187500
4694,246.093750
4695,242.187500
4696,242.187500
4697,242.187500
4698,246.093750
4699,242.187500
4700,246.093750
4701,242.187500
4702,246.093750
4703,246.093750
4704,246.093750
4705,242.187500
4706,246.093750
4707,246.093750
4708,242.187500
4709,234.375000
4710,246.093750
4711,242.187500
4712,246.093750
4713,242.187500
4714,242.187500
4715,238.281250
4716,238.281250
4717,242.187500
4718,242.187500
4719,242.187500
4720,238.281250
4721,238.281250
4722,242.187500
4723,238.281250
4724,230.468750
4725,234.375000
4726,234.375000
4727,230.468750
4728,230.468750
4729,230.468750
4730,238.281250
4731,230.468750
4732,246.093750
4733,234.375000
4734,238.281250
4735,234.375000
4736,234.375000
4737,234.375000
4738,230.468750
4739,230.468750
4740,230.468750
4741,230.468750
4742,230.468750
4743,230.468750
4744,230.468750
4745,230.468750
4746,230.468750
4747,230.468750
4748,230.468750
4749,230.468750
4750,218.750000
4751,230.468750
4752,230.468750
4753,226.562500
4754,230.468750
4755,230.468750
4756,230.468750
4757,230.468750
4758,230.468750
4759,226.562500
4760,226.562500
4761,226.562500
4762,222.656250
4763,222.656250
4764,242.187500
4765,238.281250
4766,234.375000
4767,230.468750
4768,234.375000
4769,234.375000
4770,234.375000
4771,230.468750
4772,234.375000
4773,242.187500
4774,234.375000
4775,234.375000
4776,234.375000
4777,230.468750
4778,222.656250
4779,222.656250
4780,222.656250
4781,230.468750
4782,222.656250
4783,230.468750
4784,230.468750
4785,230.468750
4786,230.468750
4787,230.468750
4788,222.656250
4789,230.468750
4790,222.656250
4791,230.468750
4792,238.281250
4793,230.468750
4794,230.468750
4795,238.281250
4796,222.656250
4797,230.468750
4798,230.468750
4799,234.375000
4800,238.281250
4801,230.468750
4802,222.656250
4803,230.468750
4804,230.468750
4805,230.468750
4806,230.468750
4807,222.656250
4808,222.656250
4809,218.750000
4810,226.562500
4811,230.468750
4812,230.468750
4813,230.468750
4814,230.468750
4815,222.656250
4816,222.656250
4817,230.468750
4818,222.656250
4819,230.468750
4820,218.750000
4821,218.750000
4822,230.468750
4823,218.750000
4824,218.750000
4825,222.656250
4826,218.750000
4827,218.750000
4828,218.750000
4829,222.656250
4830,222.656250
4831,222.656250
4832,222.656250
4833,222.656250
4834,230.468750
4835,230.468750
4836,230.468750
4837,230.468750
4838,230.468750
4839,238.281250
4840,234.375000
4841,234.375000
4842,234.375000
4843,222.656250
4844,222.656250
4845,218.750000
4846,230.468750
4847,230.468750
4848,222.656250
4849,222.656250
4850,230.468750
4851,230.468750
4852,230.468750
4853,230.468750
4854,230.468750
4855,230.468750
4856,230.468750
4857,230.468750
4858,234.375000
4859,222.656250
4860,238.281250
4861,226.562500
4862,230.468750
4863,230.468750
4864,230.468750
4865,222.656250
4866,226.562500
4867,230.468750
4868,230.468750
4869,234.375000
4870,230.468750
4871,238.281250
4872,230.468750
4873,230.468750
4874,238.281250
4875,234.375000
4876,230.468750
4877,230.468750
4878,230.468750
4879,230.468750
4880,230.468750
4881,230.468750
4882,230.468750
4883,230.468750
4884,230.468750
4885,234.375000
4886,242.187500
4887,230.468750
4888,234.375000
4889,238.281250
4890,238.281250
4891,242.187500
4892,238.281250
4893,230.468750
4894,238.281250
4895,226.562500
4896,234.375000
4897,234.375000
4898,238.281250
4899,234.375000
4900,230.468750
4901,234.375000
4902,226.562500
4903,234.375000
4904,230.468750
4905,234.375000
4906,222.656250
4907,234.375000
4908,238.281250
4909,234.375000
4910,230.468750
4911,230.468750
4912,230.468750
4913,230.468750
4914,230.468750
4915,230.468750
4916,234.375000
4917,234.375000
4918,238.281250
4919,234.375000
4920,238.281250
4921,234.375000
4922,230.468750
4923,234.375000
4924,234.375000
4925,230.468750
4926,230.468750
4927,234.375000
4928,230.468750
4929,230.468750
4930,230.468750
4931,234.375000
4932,222.656250
4933,218.750000
4934,230.468750
4935,230.468750
4936,230.468750
4937,222.656250
4938,218.750000
4939,230.468750
4940,230.468750
4941,230.468750
4942,230.468750
4943,230.468750
4944,230.468750
4945,226.562500
4946,222.656250
4947,222.656250
4948,222.656250
4949,226.562500
4950,230.468750
4951,222.656250
4952,230.468750
4953,226.562500
4954,222.656250
4955,230.468750
4956,222.656250
4957,230.468750
4958,222.656250
4959,234.375000
4960,230.468750
4961,242.187500
4962,230.468750
4963,222.656250
4964,222.656250
4965,230.468750
4966,230.468750
4967,242.187500
4968,234.375000
4969,234.375000
4970,234.375000
4971,234.375000
4972,238.281250
4973,242.187500
4974,238.281250
4975,234.375000
4976,242.187500
4977,238.281250
4978,242.187500
4979,238.281250
4980,238.281250
4981,238.281250
4982,238.281250
4983,242.187500
4984,246.093750
4985,246.093750
4986,246.093750
4987,250.000000
4988,246.093750
4989,246.093750
4990,250.000000
4991,253.906250
4992,242.187500
4993,242.187500
4994,246.093750
4995,246.093750
4996,250.000000
4997,246.093750
4998,246.093750
4999,246.093750
5000,250.000000
5001,250.000000
5002,250.000000
5003,250.000000
5004,253.906250
5005,250.000000
5006,246.093750
5007,253.906250
5008,250.000000
5009,250.000000
5010,253.906250
5011,253.906250
5012,253.906250
5013,257.812500
5014,265.625000
5015,261.718750
5016,265.625000
5017,265.625000
5018,261.718750
5019,265.625000
5020,265.625000
5021,265.625000
5022,261.718750
5023,261.718750
5024,265.625000
5025,265.625000
5026,261.718750
5027,261.718750
5028,265.625000
5029,265.625000
5030,261.718750
5031,261.718750
5032,261.718750
5033,261.718750
5034,261.718750
5035,265.625000
5036,265.625000
5037,261.718750
5038,261.718750
5039,261.718750
5040,261.718750
5041,261.718750
5042,261.718750
5043,261.718750
5044,265.625000
5045,253.906250
5046,265.625000
5047,261.718750
5048,265.625000
5049,261.718750
5050,261.718750
5051,261.718750
5052,261.718750
5053,261.718750
5054,261.718750
5055,261.718750
5056,257.812500
5057,253.906250
5058,257.812500
5059,253.906250
5060,253.906250
5061,253.906250
5062,253.906250
5063,253.906250
5064,250.000000
5065,250.000000
5066,250.000000
5067,250.000000
5068,257.812500
5069,253.906250
5070,253.906250
5071,253.906250
5072,250.000000
5073,253.906250
5074,253.906250
5075,253.906250
5076,253.906250
5077,253.906250
5078,261.718750
5079,253.906250
5080,253.906250
5081,253.906250
5082,253.906250
5083,253.906250
5084,253.906250
5085,253.906250
5086,261.718750
5087,253.906250
5088,261.718750
5089,253.906250
5090,261.718750
5091,253.906250
5092,261.718750
5093,253.906250
5094,253.906250
5095,261.718750
5096,261.718750
5097,261.718750
5098,253.906250
5099,261.718750
5100,253.906250
5101,253.906250
5102,257.812500
5103,253.906250
5104,261.718750
5105,253.906250
5106,261.718750
5107,261.718750
5108,261.718750
5109,253.906250
5110,257.812500
5111,257.812500
5112,261.718750
5113,253.906250
5114,253.906250
5115,253.906250
5116,261.718750
5117,253.906250
5118,257.812500
5119,261.718750
5120,261.718750
5121,253.906250
5122,253.906250
5123,261.718750
5124,257.812500
5125,261.718750
5126,253.906250
5127,261.718750
5128,261.718750
5129,261.718750
5130,261.718750
5131,261.718750
5132,261.718750
5133,261.718750
5134,253.906250
5135,253.906250
5136,253.906250
5137,257.812500
5138,261.718750
5139,261.718750
5140,257.812500
5141,253.906250
5142,253.906250
5143,261.718750
5144,250.000000
5145,250.000000
5146,250.000000
5147,253.906250
5148,253.906250
5149,253.906250
5150,253.906250
5151,253.906250
5152,253.906250
5153,253.906250
5154,246.093750
5155,246.093750
5156,242.187500
5157,246.093750
5158,246.093750
5159,246.093750
5160,246.093750
5161,246.093750
5162,246.093750
5163,246.093750
5164,246.093750
5165,246.093750
5166,246.093750
5167,242.187500
5168,242.187500
5169,238.281250
5170,242.187500
5171,242.187500
5172,238.281250
5173,238.281250
5174,234.375000
5175,234.375000
5176,222.656250
5177,234.375000
5178,234.375000
5179,238.281250
5180,242.187500
5181,246.093750
5182,238.281250
5183,234.375000
5184,238.281250
5185,234.375000
5186,234.375000
5187,234.375000
5188,234.375000
5189,242.187500
5190,234.375000
5191,234.375000
5192,230.468750
5193,230.468750
5194,234.375000
5195,230.468750
5196,238.281250
5197,238.281250
5198,238.281250
5199,242.187500
5200,242.187500
5201,242.187500
5202,242.187500
5203,238.281250
5204,234.375000
5205,234.375000
5206,246.093750
5207,238.281250
5208,242.187500
5209,246.093750
5210,242.187500
5211,238.281250
5212,277.343750
5213,246.093750
5214,230.468750
5215,238.281250
5216,238.281250
5217,230.468750
5218,230.468750
5219,222.656250
5220,230.468750
5221,230.468750
5222,230.468750
5223,230.468750
5224,222.656250
5225,222.656250
5226,222.656250
5227,230.468750
5228,222.656250
5229,222.656250
5230,230.468750
5231,218.750000
5232,222.656250
5233,222.656250
5234,234.375000
5235,222.656250
5236,222.656250
5237,222.656250
5238,230.468750
5239,230.468750
5240,230.468750
5241,222.656250
5242,218.750000
5243,218.750000
5244,218.750000
5245,218.750000
5246,214.843750
5247,222.656250
5248,226.562500
5249,214.843750
5250,218.750000
5251,222.656250
5252,222.656250
5253,218.750000
5254,218.750000
5255,222.656250
5256,218.750000
5257,218.750000
5258,218.750000
5259,218.750000
5260,218.750000
5261,207.031250
5262,214.843750
5263,218.750000
5264,214.843750
5265,218.750000
5266,214.843750
5267,222.656250
5268,218.750000
5269,214.843750
5270,222.656250
5271,218.750000
5272,214.843750
5273,218.750000
5274,214.843750
5275,214.843750
5276,214.843750
5277,218.750000
5278,214.843750
5279,222.656250
5280,218.750000
5281,214.843750
5282,218.750000
5283,214.843750
5284,203.125000
5285,218.750000
5286,222.656250
5287,222.656250
5288,222.656250
5289,222.656250
5290,218.750000
5291,214.843750
5292,214.843750
5293,222.656250
5294,222.656250
5295,222.656250
5296,218.750000
5297,230.468750
5298,222.656250
5299,222.656250
5300,222.656250
5301,230.468750
5302,230.468750
5303,230.468750
5304,230.468750
5305,230.468750
5306,230.468750
5307,230.468750
5308,222.656250
5309,234.375000
5310,218.750000
